Observation_ID,Dataset_ID,ObservedBy_Person_ID,Submission_ID,SubmittedBy_Person_ID,Submission_Datetime,UpdatedBy_Person_ID,Update_Datetime,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,Lifecycle_Duration,Growth_Habit,USDA_PLANTS_Symbol,ITIS_Number,Individual_ID,Plant_Nickname,Patch,Protocol_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,Phenophase_Name,Phenophase_Definition_ID,Species-Specific_Info_ID,Observation_Date,Observation_Time,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,Site_Visit_ID,Observation_Comments,Observed_Status_Conflict_Flag,Status_Conflict_Related_Records
1001065,-9999,4593,30968,1368,2018-09-29 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5232,2018-09-29,12:00:00,272,0,-9999,-9999,-9999,12242,-9999,-9999,'-9999'
1001066,-9999,1906,33083,4977,2018-09-30 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5920,2018-09-30,12:00:00,273,0,-9999,-9999,-9999,18880,-9999,-9999,'-9999'
1001067,-9999,1176,43322,2469,2018-10-01 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5629,2018-10-01,12:00:00,274,0,-9999,-9999,-9999,14259,-9999,-9999,'-9999'
1001068,-9999,4622,40292,3265,2018-10-04 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5823,2018-10-04,12:00:00,277,0,-9999,-9999,-9999,13431,-9999,-9999,'-9999'
1001069,-9999,3432,34151,1117,2018-10-06 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7947,2018-10-06,12:00:00,279,1,58,"101 to 1,000",-9999,12892,-9999,-9999,'-9999'
1001070,-9999,4251,35534,2893,2018-10-19 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7902,2018-10-19,12:00:00,292,0,-9999,-9999,-9999,13718,-9999,-9999,'-9999'
1001071,-9999,1021,31500,1842,2018-10-19 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6760,2018-10-19,12:00:00,292,0,-9999,-9999,-9999,13641,-9999,-9999,'-9999'
1001072,-9999,2116,30191,2018,2018-11-03 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6126,2018-11-03,12:00:00,307,1,56,"101 to 1,000",-9999,14662,-9999,-9999,'-9999'
1001073,-9999,2046,58615,4807,2019-04-01 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7906,2019-04-01,12:00:00,91,0,-9999,-9999,-9999,18856,-9999,-9999,'-9999'
1001074,-9999,2356,31014,3132,2019-04-11 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7668,2019-04-11,12:00:00,101,0,-9999,-9999,-9999,11054,-9999,-9999,'-9999'
1001075,-9999,2764,36009,1362,2019-05-08 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,7869,2019-05-08,12:00:00,128,1,48,3 to 10,-9999,10667,-9999,-9999,'-9999'
1001076,-9999,4370,35976,2394,2019-05-23 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5098,2019-05-23,12:00:00,143,1,56,"101 to 1,000",-9999,18613,-9999,-9999,'-9999'
1001077,-9999,2503,33650,1061,2019-05-28 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6132,2019-05-28,12:00:00,148,0,-9999,-9999,-9999,19894,-9999,-9999,'-9999'
1001078,-9999,4620,33190,4057,2019-05-30 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5597,2019-05-30,12:00:00,150,0,-9999,-9999,-9999,10391,-9999,-9999,'-9999'
1001079,-9999,4024,47459,3650,2019-06-01 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6312,2019-06-01,12:00:00,152,0,-9999,-9999,-9999,12384,-9999,-9999,'-9999'
1001080,-9999,1809,45563,4951,2019-06-13 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6405,2019-06-13,12:00:00,164,0,-9999,-9999,-9999,16895,-9999,-9999,'-9999'
1001081,-9999,2159,53958,2531,2019-06-23 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6385,2019-06-23,12:00:00,174,0,-9999,-9999,-9999,17548,-9999,-9999,'-9999'
1001082,-9999,1880,52079,3682,2019-06-28 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,5253,2019-06-28,12:00:00,179,0,-9999,-9999,-9999,13548,-9999,-9999,'-9999'
1001083,-9999,4185,36163,3575,2019-07-20 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,501,Flowers,Open flowers,Open flowers,501,6168,2019-07-20,12:00:00,201,0,-9999,-9999,-9999,11231,-9999,-9999,'-9999'
1001084,-9999,1181,47725,1209,2019-07-26 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6415,2019-07-26,12:00:00,207,1,59,11 to 100,-9999,12803,-9999,-9999,'-9999'
1001085,-9999,2109,52942,3026,2019-08-18 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5393,2019-08-18,12:00:00,230,1,58,3 to 10,-9999,19035,-9999,-9999,'-9999'
1001086,-9999,2524,38795,1581,2019-08-29 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7042,2019-08-29,12:00:00,241,0,-9999,-9999,-9999,10132,-9999,-9999,'-9999'
1001087,-9999,3838,44984,4385,2019-09-09 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7268,2019-09-09,12:00:00,252,1,50,11 to 100,-9999,19735,-9999,-9999,'-9999'
1001088,-9999,4450,32835,3738,2019-09-22 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6357,2019-09-22,12:00:00,265,0,-9999,-9999,-9999,14134,-9999,-9999,'-9999'
1001089,-9999,2316,36833,1161,2019-10-02 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6909,2019-10-02,12:00:00,275,1,58,3 to 10,-9999,19850,-9999,-9999,'-9999'
1001090,-9999,4125,31963,2057,2019-10-05 00:00:00,-9999,-9999,-9999,SYN003,Synthetic Site 3,39.8,-76.8,180,PA,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,3003,plant-3003,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7289,2019-10-05,12:00:00,278,0,-9999,-9999,-9999,10966,-9999,-9999,'-9999'
1001091,-9999,1995,46740,4728,2015-04-06 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5871,2015-04-06,12:00:00,96,0,-9999,-9999,-9999,14647,-9999,-9999,'-9999'
1001092,-9999,2810,50802,3641,2015-05-10 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7228,2015-05-10,12:00:00,130,1,41,"101 to 1,000",-9999,14357,-9999,-9999,'-9999'
1001093,-9999,1783,51703,4311,2015-05-14 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5913,2015-05-14,12:00:00,134,1,42,"101 to 1,000",-9999,19510,-9999,-9999,'-9999'
1001094,-9999,2535,51168,4952,2015-05-19 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7443,2015-05-19,12:00:00,139,1,56,11 to 100,-9999,12870,-9999,-9999,'-9999'
1001095,-9999,4200,42336,4747,2015-05-22 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7836,2015-05-22,12:00:00,142,1,48,"101 to 1,000",-9999,18728,-9999,-9999,'-9999'
1001096,-9999,2926,32686,1233,2015-05-28 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6232,2015-05-28,12:00:00,148,1,56,3 to 10,-9999,10966,-9999,-9999,'-9999'
1001097,-9999,1889,50247,3058,2015-06-06 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5034,2015-06-06,12:00:00,157,0,-9999,-9999,-9999,14542,-9999,-9999,'-9999'
1001098,-9999,4523,48147,4291,2015-06-12 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7488,2015-06-12,12:00:00,163,0,-9999,-9999,-9999,11558,-9999,-9999,'-9999'
1001099,-9999,1594,36121,3276,2015-06-17 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5343,2015-06-17,12:00:00,168,0,-9999,-9999,-9999,11103,-9999,-9999,'-9999'
1001100,-9999,4424,55995,2313,2015-06-25 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6478,2015-06-25,12:00:00,176,0,-9999,-9999,-9999,17869,-9999,-9999,'-9999'
1001101,-9999,3956,54094,2921,2015-06-27 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6382,2015-06-27,12:00:00,178,0,-9999,-9999,-9999,13384,-9999,-9999,'-9999'
1001102,-9999,3122,56145,2894,2015-06-29 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7243,2015-06-29,12:00:00,180,0,-9999,-9999,-9999,10028,-9999,-9999,'-9999'
1001103,-9999,1705,55596,3063,2015-07-13 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6446,2015-07-13,12:00:00,194,0,-9999,-9999,-9999,17756,-9999,-9999,'-9999'
1001104,-9999,3852,41856,4476,2015-07-21 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7987,2015-07-21,12:00:00,202,0,-9999,-9999,-9999,15755,-9999,-9999,'-9999'
1001105,-9999,3674,50229,3577,2015-07-26 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5091,2015-07-26,12:00:00,207,1,39,3 to 10,-9999,18128,-9999,-9999,'-9999'
1001106,-9999,2075,48897,3765,2015-07-29 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5798,2015-07-29,12:00:00,210,1,39,"101 to 1,000",-9999,10604,-9999,-9999,'-9999'
1001107,-9999,3979,53524,3969,2015-08-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5820,2015-08-18,12:00:00,230,1,39,11 to 100,-9999,19724,-9999,-9999,'-9999'
1001108,-9999,4224,55089,2526,2015-08-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,6877,2015-08-18,12:00:00,230,1,48,11 to 100,-9999,15780,-9999,-9999,'-9999'
1001109,-9999,1716,43429,2508,2015-08-27 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,7648,2015-08-27,12:00:00,239,1,56,"101 to 1,000",-9999,16611,-9999,-9999,'-9999'
1001110,-9999,3208,44605,2079,2015-09-22 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5227,2015-09-22,12:00:00,265,1,39,3 to 10,-9999,11069,-9999,-9999,'-9999'
1001111,-9999,2167,46109,4855,2015-09-26 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,390,Fruits,Ripe fruits,Ripe fruits,390,5631,2015-09-26,12:00:00,269,0,-9999,-9999,-9999,11363,-9999,-9999,'-9999'
1001112,-9999,2353,56986,1891,2016-04-15 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7501,2016-04-15,12:00:00,106,0,-9999,-9999,-9999,14311,-9999,-9999,'-9999'
1001113,-9999,4019,40794,3934,2016-05-11 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5022,2016-05-11,12:00:00,132,1,59,3 to 10,-9999,10804,-9999,-9999,'-9999'
1001114,-9999,1133,50800,3437,2016-05-12 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5433,2016-05-12,12:00:00,133,1,50,3 to 10,-9999,13671,-9999,-9999,'-9999'
1001115,-9999,4736,37292,4150,2016-05-14 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7905,2016-05-14,12:00:00,135,1,58,"101 to 1,000",-9999,18444,-9999,-9999,'-9999'
1001116,-9999,1965,45605,1738,2016-05-17 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6129,2016-05-17,12:00:00,138,1,39,11 to 100,-9999,16691,-9999,-9999,'-9999'
1001117,-9999,2977,32763,3826,2016-05-18 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7315,2016-05-18,12:00:00,139,1,40,"101 to 1,000",-9999,15574,-9999,-9999,'-9999'
1001118,-9999,4722,35411,2587,2016-05-19 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6822,2016-05-19,12:00:00,140,1,39,3 to 10,-9999,14409,-9999,-9999,'-9999'
1001119,-9999,1183,35783,1712,2016-05-22 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7175,2016-05-22,12:00:00,143,1,56,3 to 10,-9999,16843,-9999,-9999,'-9999'
1001120,-9999,3433,33301,1270,2016-05-22 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6794,2016-05-22,12:00:00,143,1,50,"101 to 1,000",-9999,11079,-9999,-9999,'-9999'
1001121,-9999,3878,35322,4854,2016-05-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6644,2016-05-24,12:00:00,145,1,42,11 to 100,-9999,17982,-9999,-9999,'-9999'
1001122,-9999,2080,39777,4057,2016-06-11 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,7118,2016-06-11,12:00:00,163,0,-9999,-9999,-9999,15006,-9999,-9999,'-9999'
1001123,-9999,4985,42881,2395,2016-06-11 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5599,2016-06-11,12:00:00,163,0,-9999,-9999,-9999,18705,-9999,-9999,'-9999'
1001124,-9999,2895,52611,4041,2016-06-16 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,6066,2016-06-16,12:00:00,168,0,-9999,-9999,-9999,17833,-9999,-9999,'-9999'
1001125,-9999,3886,44245,3653,2016-06-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5809,2016-06-24,12:00:00,176,0,-9999,-9999,-9999,19280,-9999,-9999,'-9999'
1001126,-9999,1289,51248,3514,2016-06-24 00:00:00,-9999,-9999,-9999,SYN004,Synthetic Site 4,36.1,-79.4,220,NC,96,Vitis,vinifera,wine grape,Plantae,Deciduous broadleaf,Crop,Perennial,Shrub/Vine,VIVI5,28629,4001,plant-4001,-9999,233,501,Flowers,Open flowers,Open flowers,501,5470,2016-06-24,12:00:00,176,0,-9999,-9999,-9999,12196,-9999,-9999,'-9999'
